location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,population,cases_per_million,deaths_per_million,vax_per_hundred,cfr
Japan,2022-03-13,28243617,249701,64430,569,77437500,125000000,225948.9,515.4,61.95,0.228
Japan,2022-03-20,28486253,242636,64984,554,78750000,125000000,227890.0,519.9,63.0,0.228
Japan,2022-03-27,28721408,235155,65520,536,80062500,125000000,229771.3,524.2,64.05,0.228
Japan,2022-04-03,28948680,227272,66039,519,81375000,125000000,231589.4,528.3,65.1,0.228
Japan,2022-04-10,29167694,219014,66538,499,82687500,125000000,233341.6,532.3,66.15,0.228
Japan,2022-04-17,29378106,210412,67018,480,84000000,125000000,235024.8,536.1,67.2,0.228
Japan,2022-04-24,29579614,201508,67478,460,85312500,125000000,236636.9,539.8,68.25,0.228
Japan,2022-05-01,29771964,192350,67917,439,86625000,125000000,238175.7,543.3,69.3,0.228
Japan,2022-05-08,29954954,182990,68334,417,87937500,125000000,239639.6,546.7,70.35,0.228
Japan,2022-05-15,30128441,173487,68730,396,89250000,125000000,241027.5,549.8,71.4,0.228
Japan,2022-05-22,30292338,163897,69104,374,90562500,125000000,242338.7,552.8,72.45,0.228
Japan,2022-05-29,30446622,154284,69456,352,91875000,125000000,243573.0,555.6,73.5,0.228
Japan,2022-06-05,30591327,144705,69786,330,93187500,125000000,244730.6,558.3,74.55,0.228
Japan,2022-06-12,30726549,135222,70094,308,94500000,125000000,245812.4,560.8,75.6,0.228
Japan,2022-06-19,30852436,125887,70382,288,95812500,125000000,246819.5,563.1,76.65,0.228
Japan,2022-06-26,30969193,116757,70648,266,97125000,125000000,247753.5,565.2,77.7,0.228
Japan,2022-07-03,31077069,107876,70894,246,98437500,125000000,248616.6,567.2,78.75,0.228
Japan,2022-07-10,31176360,99291,71121,227,99749999,125000000,249410.9,569.0,79.8,0.228
Japan,2022-07-17,31267396,91036,71328,207,101062500,125000000,250139.2,570.6,80.85,0.228
Japan,2022-07-24,31350540,83144,71518,190,102375000,125000000,250804.3,572.1,81.9,0.228
Japan,2022-07-31,31426182,75642,71690,172,103687500,125000000,251409.5,573.5,82.95,0.228
Japan,2022-08-07,31494730,68548,71847,157,105000000,125000000,251957.8,574.8,84.0,0.228
Japan,2022-08-14,31556605,61875,71988,141,105000000,125000000,252452.8,575.9,84.0,0.228
Japan,2022-08-21,31612238,55633,72115,127,105000000,125000000,252897.9,576.9,84.0,0.228
Japan,2022-08-28,31662061,49823,72229,114,105000000,125000000,253296.5,577.8,84.0,0.228
Japan,2022-09-04,31706506,44445,72330,101,105000000,125000000,253652.0,578.6,84.0,0.228
Japan,2022-09-11,31745995,39489,72420,90,105000000,125000000,253968.0,579.4,84.0,0.228
Japan,2022-09-18,31780943,34948,72500,80,105000000,125000000,254247.5,580.0,84.0,0.228
Japan,2022-09-25,31811750,30807,72570,70,105000000,125000000,254494.0,580.6,84.0,0.228
Japan,2022-10-02,31838797,27047,72632,62,105000000,125000000,254710.4,581.1,84.0,0.228
Japan,2022-10-09,31862450,23653,72686,54,105000000,125000000,254899.6,581.5,84.0,0.228
Japan,2022-10-16,31883053,20603,72733,47,105000000,125000000,255064.4,581.9,84.0,0.228
Japan,2022-10-23,31900927,17874,72773,40,105000000,125000000,255207.4,582.2,84.0,0.228
Japan,2022-10-30,31916372,15445,72809,36,105000000,125000000,255331.0,582.5,84.0,0.228
Japan,2022-11-06,31929664,13292,72839,30,105000000,125000000,255437.3,582.7,84.0,0.228
Japan,2022-11-13,31941060,11396,72865,26,105000000,125000000,255528.5,582.9,84.0,0.228
Japan,2022-11-20,31950789,9729,72887,22,105000000,125000000,255606.3,583.1,84.0,0.228
Japan,2022-11-27,31959063,8274,72906,19,105000000,125000000,255672.5,583.2,84.0,0.228
Japan,2022-12-04,31966071,7008,72922,16,105000000,125000000,255728.6,583.4,84.0,0.228
Japan,2022-12-11,31971984,5913,72936,14,105000000,125000000,255775.9,583.5,84.0,0.228
Japan,2022-12-18,31976952,4968,72947,11,105000000,125000000,255815.6,583.6,84.0,0.228
Japan,2022-12-25,31981110,4158,72956,9,105000000,125000000,255848.9,583.6,84.0,0.228
Japan,2023-01-01,31984577,3467,72964,8,105000000,125000000,255876.6,583.7,84.0,0.228
Japan,2023-01-08,31987454,2877,72971,7,105000000,125000000,255899.6,583.8,84.0,0.228
Japan,2023-01-15,31989834,2380,72976,5,105000000,125000000,255918.7,583.8,84.0,0.228
Japan,2023-01-22,31991794,1960,72981,5,105000000,125000000,255934.4,583.8,84.0,0.228
Japan,2023-01-29,31993402,1608,72984,3,105000000,125000000,255947.2,583.9,84.0,0.228
Japan,2023-02-05,31994716,1314,72987,3,105000000,125000000,255957.7,583.9,84.0,0.228
Japan,2023-02-12,31995786,1070,72990,3,105000000,125000000,255966.3,583.9,84.0,0.228
Japan,2023-02-19,31996652,866,72992,2,105000000,125000000,255973.2,583.9,84.0,0.228
Japan,2023-02-26,31997352,700,72993,1,105000000,125000000,255978.8,583.9,84.0,0.228
Japan,2023-03-05,31997915,563,72995,2,105000000,125000000,255983.3,584.0,84.0,0.228
Japan,2023-03-12,31998366,451,72996,1,105000000,125000000,255986.9,584.0,84.0,0.228
Japan,2023-03-19,31998725,359,72997,1,105000000,125000000,255989.8,584.0,84.0,0.228
Japan,2023-03-26,31999011,286,72997,0,105000000,125000000,255992.1,584.0,84.0,0.228
Japan,2023-04-02,31999237,226,72998,1,105000000,125000000,255993.9,584.0,84.0,0.228
Japan,2023-04-09,31999415,178,72998,0,105000000,125000000,255995.3,584.0,84.0,0.228
Japan,2023-04-16,31999555,140,72998,0,105000000,125000000,255996.4,584.0,84.0,0.228
Japan,2023-04-23,31999664,109,72999,1,105000000,125000000,255997.3,584.0,84.0,0.228
Japan,2023-04-30,31999749,85,72999,0,105000000,125000000,255998.0,584.0,84.0,0.228
Japan,2023-05-07,31999815,66,72999,0,105000000,125000000,255998.5,584.0,84.0,0.228
Japan,2023-05-14,31999866,51,72999,0,105000000,125000000,255998.9,584.0,84.0,0.228
Japan,2023-05-21,31999906,40,72999,0,105000000,125000000,255999.2,584.0,84.0,0.228
Japan,2023-05-28,31999936,30,72999,0,105000000,125000000,255999.5,584.0,84.0,0.228
Japan,2023-06-04,31999959,23,72999,0,105000000,125000000,255999.7,584.0,84.0,0.228
Japan,2023-06-11,31999976,17,72999,0,105000000,125000000,255999.8,584.0,84.0,0.228
Japan,2023-06-18,31999990,14,72999,0,105000000,125000000,255999.9,584.0,84.0,0.228
Japan,2023-06-25,32000000,10,73000,1,105000000,125000000,256000.0,584.0,84.0,0.228
Australia,2020-01-05,16075,16075,32,32,0,26000000,618.3,1.2,0.0,0.199
Australia,2020-01-12,34678,18603,69,37,0,26000000,1333.8,2.7,0.0,0.199
Australia,2020-01-19,55994,21316,111,42,0,26000000,2153.6,4.3,0.0,0.198
Australia,2020-01-26,80182,24188,160,49,0,26000000,3083.9,6.2,0.0,0.2
Australia,2020-02-02,107363,27181,214,54,0,26000000,4129.3,8.2,0.0,0.199
Australia,2020-02-09,137613,30250,275,61,0,26000000,5292.8,10.6,0.0,0.2
Australia,2020-02-16,170958,33345,341,66,0,26000000,6575.3,13.1,0.0,0.199
Australia,2020-02-23,207366,36408,414,73,0,26000000,7975.6,15.9,0.0,0.2
Australia,2020-03-01,246748,39382,493,79,0,26000000,9490.3,19.0,0.0,0.2
Australia,2020-03-08,288952,42204,577,84,0,26000000,11113.5,22.2,0.0,0.2
Australia,2020-03-15,333773,44821,667,90,0,26000000,12837.4,25.7,0.0,0.2
Australia,2020-03-22,380950,47177,761,94,0,26000000,14651.9,29.3,0.0,0.2
Australia,2020-03-29,430182,49232,860,99,0,26000000,16545.5,33.1,0.0,0.2
Australia,2020-04-05,481131,50949,962,102,0,26000000,18505.0,37.0,0.0,0.2
Australia,2020-04-12,533442,52311,1066,104,0,26000000,20517.0,41.0,0.0,0.2
Australia,2020-04-19,586751,53309,1173,107,0,26000000,22567.3,45.1,0.0,0.2
Australia,2020-04-26,640702,53951,1281,108,0,26000000,24642.4,49.3,0.0,0.2
Australia,2020-05-03,694967,54265,1389,108,0,26000000,26729.5,53.4,0.0,0.2
Australia,2020-05-10,749252,54285,1498,109,0,26000000,28817.4,57.6,0.0,0.2
Australia,2020-05-17,803317,54065,1606,108,0,26000000,30896.8,61.8,0.0,0.2
Australia,2020-05-24,856984,53667,1713,107,0,26000000,32960.9,65.9,0.0,0.2
Australia,2020-05-31,910143,53159,1820,107,0,26000000,35005.5,70.0,0.0,0.2
Australia,2020-06-07,962761,52618,1925,105,0,26000000,37029.3,74.0,0.0,0.2
Australia,2020-06-14,1014880,52119,2029,104,0,26000000,39033.8,78.0,0.0,0.2
Australia,2020-06-21,1066617,51737,2133,104,0,26000000,41023.7,82.0,0.0,0.2
Australia,2020-06-28,1118155,51538,2236,103,0,26000000,43006.0,86.0,0.0,0.2
Australia,2020-07-05,1169738,51583,2339,103,0,26000000,44989.9,90.0,0.0,0.2
Australia,2020-07-12,1221658,51920,2443,104,0,26000000,46986.8,94.0,0.0,0.2
Australia,2020-07-19,1274241,52583,2548,105,0,26000000,49009.3,98.0,0.0,0.2
Australia,2020-07-26,1327833,53592,2655,107,0,26000000,51070.5,102.1,0.0,0.2
Australia,2020-08-02,1382785,54952,2765,110,0,26000000,53184.0,106.3,0.0,0.2
Australia,2020-08-09,1439439,56654,2878,113,0,26000000,55363.0,110.7,0.0,0.2
Australia,2020-08-16,1498108,58669,2996,118,0,26000000,57619.5,115.2,0.0,0.2
Australia,2020-08-23,1559071,60963,3118,122,0,26000000,59964.3,119.9,0.0,0.2
Australia,2020-08-30,1622553,63482,3245,127,0,26000000,62405.9,124.8,0.0,0.2
Australia,2020-09-06,1688723,66170,3377,132,0,26000000,64950.9,129.9,0.0,0.2
Australia,2020-09-13,1757684,68961,3515,138,0,26000000,67603.2,135.2,0.0,0.2
Australia,2020-09-20,1829466,71782,3658,143,0,26000000,70364.1,140.7,0.0,0.2
Australia,2020-09-27,1904033,74567,3808,150,0,26000000,73232.0,146.5,0.0,0.2
Australia,2020-10-04,1981277,77244,3962,154,0,26000000,76203.0,152.4,0.0,0.2
Australia,2020-10-11,2061023,79746,4122,160,0,26000000,79270.1,158.5,0.0,0.2
Australia,2020-10-18,2143043,82020,4286,164,0,26000000,82424.7,164.8,0.0,0.2
Australia,2020-10-25,2227054,84011,4454,168,0,26000000,85655.9,171.3,0.0,0.2
Australia,2020-11-01,2312738,85684,4625,171,0,26000000,88951.5,177.9,0.0,0.2
Australia,2020-11-08,2399746,87008,4799,174,0,26000000,92297.9,184.6,0.0,0.2
Australia,2020-11-15,2487717,87971,4975,176,0,26000000,95681.4,191.3,0.0,0.2
Australia,2020-11-22,2576288,88571,5152,177,0,26000000,99088.0,198.2,0.0,0.2
Australia,2020-11-29,2665107,88819,5330,178,0,26000000,102504.1,205.0,0.0,0.2
Australia,2020-12-06,2753847,88740,5507,177,0,26000000,105917.2,211.8,0.0,0.2
Australia,2020-12-13,2842214,88367,5684,177,0,26000000,109315.9,218.6,0.0,0.2
Australia,2020-12-20,2929965,87751,5859,175,0,26000000,112691.0,225.3,0.0,0.2
Australia,2020-12-27,3016906,86941,6033,174,0,26000000,116034.8,232.0,0.0,0.2
Australia,2021-01-03,3102907,86001,6205,172,0,26000000,119342.6,238.7,0.0,0.2
Australia,2021-01-10,3187904,84997,6375,170,0,26000000,122611.7,245.2,0.0,0.2
Australia,2021-01-17,3271899,83995,6543,168,0,26000000,125842.3,251.7,0.0,0.2
Australia,2021-01-24,3354964,83065,6709,166,0,26000000,129037.1,258.0,0.0,0.2
Australia,2021-01-31,3437234,82270,6874,165,279500,26000000,132201.3,264.4,1.08,0.2
Australia,2021-02-07,3518905,81671,7037,163,559000,26000000,135342.5,270.7,2.15,0.2
Australia,2021-02-14,3600228,81323,7200,163,838500,26000000,138470.3,276.9,3.22,0.2
Australia,2021-02-21,3681501,81273,7363,163,1118000,26000000,141596.2,283.2,4.3,0.2
Australia,2021-02-28,3763058,81557,7526,163,1397500,26000000,144733.0,289.5,5.38,0.2
Australia,2021-03-07,3845257,82199,7690,164,1677000,26000000,147894.5,295.8,6.45,0.2
Australia,2021-03-14,3928474,83217,7856,166,1956500,26000000,151095.2,302.2,7.52,0.2
Australia,2021-03-21,4013086,84612,8026,170,2236000,26000000,154349.5,308.7,8.6,0.2
Australia,2021-03-28,4099463,86377,8198,172,2515500,26000000,157671.7,315.3,9.68,0.2
Australia,2021-04-04,4187956,88493,8375,177,2795000,26000000,161075.2,322.1,10.75,0.2
Australia,2021-04-11,4278886,90930,8557,182,3074500,26000000,164572.5,329.1,11.82,0.2
Australia,2021-04-18,4372534,93648,8745,188,3354000,26000000,168174.4,336.3,12.9,0.2
Australia,2021-04-25,4469138,96604,8938,193,3633500,26000000,171889.9,343.8,13.98,0.2
Australia,2021-05-02,4568879,99741,9137,199,3913000,26000000,175726.1,351.4,15.05,0.2
Australia,2021-05-09,4671882,103003,9343,206,4192500,26000000,179687.8,359.3,16.12,0.2
Australia,2021-05-16,4778212,106330,9556,213,4472000,26000000,183777.4,367.5,17.2,0.2
Australia,2021-05-23,4887871,109659,9775,219,4751500,26000000,187995.0,376.0,18.27,0.2
Australia,2021-05-30,5000799,112928,10001,226,5031000,26000000,192338.4,384.7,19.35,0.2
Australia,2021-06-06,5116878,116079,10233,232,5310500,26000000,196803.0,393.6,20.42,0.2
Australia,2021-06-13,5235932,119054,10471,238,5590000,26000000,201382.0,402.7,21.5,0.2
Australia,2021-06-20,5357738,121806,10715,244,5869500,26000000,206066.8,412.1,22.58,0.2
Australia,2021-06-27,5482026,124288,10964,249,6149000,26000000,210847.2,421.7,23.65,0.2
Australia,2021-07-04,5608490,126464,11216,252,6428499,26000000,215711.2,431.4,24.72,0.2
Australia,2021-07-11,5736795,128305,11473,257,6708000,26000000,220646.0,441.3,25.8,0.2
Australia,2021-07-18,5866587,129792,11733,260,6987500,26000000,225638.0,451.3,26.88,0.2
Australia,2021-07-25,5997500,130913,11995,262,7267000,26000000,230673.1,461.3,27.95,0.2
Australia,2021-08-01,6129163,131663,12258,263,7546500,26000000,235737.0,471.5,29.02,0.2
Australia,2021-08-08,6261213,132050,12522,264,7826000,26000000,240815.9,481.6,30.1,0.2
Australia,2021-08-15,6393299,132086,12786,264,8105499,26000000,245896.1,491.8,31.17,0.2
Australia,2021-08-22,6525090,131791,13050,264,8385000,26000000,250965.0,501.9,32.25,0.2
Australia,2021-08-29,6656281,131191,13312,262,8664500,26000000,256010.8,512.0,33.32,0.2
Australia,2021-09-05,6786596,130315,13573,261,8944000,26000000,261022.9,522.0,34.4,0.2
Australia,2021-09-12,6915798,129202,13831,258,9223499,26000000,265992.2,532.0,35.47,0.2
Australia,2021-09-19,7043682,127884,14087,256,9503000,26000000,270910.8,541.8,36.55,0.2
Australia,2021-09-26,7170084,126402,14340,253,9782500,26000000,275772.5,551.5,37.62,0.2
Australia,2021-10-03,7294876,124792,14589,249,10062000,26000000,280572.2,561.1,38.7,0.2
Australia,2021-10-10,7417968,123092,14835,246,10341500,26000000,285306.5,570.6,39.78,0.2
Australia,2021-10-17,7539302,121334,15078,243,10621000,26000000,289973.2,579.9,40.85,0.2
Australia,2021-10-24,7658853,119551,15317,239,10900500,26000000,294571.3,589.1,41.92,0.2
Australia,2021-10-31,7776620,117767,15553,236,11180000,26000000,299100.8,598.2,43.0,0.2
Australia,2021-11-07,7892625,116005,15785,232,11459500,26000000,303562.5,607.1,44.08,0.2
Australia,2021-11-14,8006906,114281,16013,228,11739000,26000000,307957.9,615.9,45.15,0.2
Australia,2021-11-21,8119511,112605,16239,226,12018500,26000000,312288.9,624.6,46.22,0.2
Australia,2021-11-28,8230497,110986,16460,221,12298000,26000000,316557.6,633.1,47.3,0.2
Australia,2021-12-05,8339916,109419,16679,219,12577500,26000000,320766.0,641.5,48.38,0.2
Australia,2021-12-12,8447819,107903,16895,216,12856999,26000000,324916.1,649.8,49.45,0.2
Australia,2021-12-19,8554247,106428,17108,213,13136500,26000000,329009.5,658.0,50.52,0.2
Australia,2021-12-26,8659229,104982,17318,210,13416000,26000000,333047.3,666.1,51.6,0.2
Australia,2022-01-02,8762778,103549,17525,207,13695500,26000000,337029.9,674.0,52.68,0.2
Australia,2022-01-09,8864886,102108,17729,204,13975000,26000000,340957.2,681.9,53.75,0.2
Australia,2022-01-16,8965531,100645,17931,202,14254499,26000000,344828.1,689.7,54.82,0.2
Australia,2022-01-23,9064665,99134,18129,198,14534000,26000000,348641.0,697.3,55.9,0.2
Australia,2022-01-30,9162224,97559,18324,195,14813500,26000000,352393.2,704.8,56.97,0.2
Australia,2022-02-06,9258125,95901,18516,192,15093000,26000000,356081.7,712.2,58.05,0.2
Australia,2022-02-13,9352265,94140,18704,188,15372499,26000000,359702.5,719.4,59.12,0.2
Australia,2022-02-20,9444529,92264,18889,185,15652000,26000000,363251.1,726.5,60.2,0.2
Australia,2022-02-27,9534790,90261,19069,180,15931500,26000000,366722.7,733.4,61.28,0.2
Australia,2022-03-06,9622908,88118,19245,176,16210999,26000000,370111.8,740.2,62.35,0.2
Australia,2022-03-13,9708743,85835,19417,172,16490500,26000000,373413.2,746.8,63.42,0.2
Australia,2022-03-20,9792149,83406,19584,167,16770000,26000000,376621.1,753.2,64.5,0.2
Australia,2022-03-27,9872984,80835,19745,161,17049500,26000000,379730.2,759.4,65.58,0.2
Australia,2022-04-03,9951108,78124,19902,157,17329000,26000000,382734.9,765.5,66.65,0.2
Australia,2022-04-10,10026394,75286,20052,150,17608500,26000000,385630.5,771.2,67.73,0.2
Australia,2022-04-17,10098723,72329,20197,145,17888000,26000000,388412.4,776.8,68.8,0.2
Australia,2022-04-24,10167992,69269,20335,138,18167500,26000000,391076.6,782.1,69.88,0.2
Australia,2022-05-01,10234112,66120,20468,133,18446999,26000000,393619.7,787.2,70.95,0.2
Australia,2022-05-08,10297015,62903,20594,126,18726500,26000000,396039.0,792.1,72.02,0.2
Australia,2022-05-15,10356651,59636,20713,119,19006000,26000000,398332.7,796.7,73.1,0.2
Australia,2022-05-22,10412991,56340,20825,112,19285500,26000000,400499.7,801.0,74.18,0.2
Australia,2022-05-29,10466026,53035,20932,107,19565000,26000000,402539.5,805.1,75.25,0.2
Australia,2022-06-05,10515768,49742,21031,99,19844500,26000000,404452.6,808.9,76.32,0.2
Australia,2022-06-12,10562251,46483,21124,93,20124000,26000000,406240.4,812.5,77.4,0.2
Australia,2022-06-19,10605525,43274,21211,87,20403500,26000000,407904.8,815.8,78.47,0.2
Australia,2022-06-26,10645660,40135,21291,80,20683000,26000000,409448.5,818.9,79.55,0.2
Australia,2022-07-03,10682742,37082,21365,74,20962500,26000000,410874.7,821.7,80.62,0.2
Australia,2022-07-10,10716873,34131,21433,68,21242000,26000000,412187.4,824.3,81.7,0.2
Australia,2022-07-17,10748167,31294,21496,63,21521500,26000000,413391.0,826.8,82.78,0.2
Australia,2022-07-24,10776748,28581,21553,57,21801000,26000000,414490.3,829.0,83.85,0.2
Australia,2022-07-31,10802750,26002,21605,52,22080500,26000000,415490.4,831.0,84.92,0.2
Australia,2022-08-07,10826313,23563,21652,47,22360000,26000000,416396.7,832.8,86.0,0.2
Australia,2022-08-14,10847583,21270,21695,43,22360000,26000000,417214.7,834.4,86.0,0.2
Australia,2022-08-21,10866706,19123,21733,38,22360000,26000000,417950.2,835.9,86.0,0.2
Australia,2022-08-28,10883833,17127,21767,34,22360000,26000000,418609.0,837.2,86.0,0.2
Australia,2022-09-04,10899111,15278,21798,31,22360000,26000000,419196.6,838.4,86.0,0.2
Australia,2022-09-11,10912686,13575,21825,27,22360000,26000000,419718.7,839.4,86.0,0.2
Australia,2022-09-18,10924699,12013,21849,24,22360000,26000000,420180.7,840.3,86.0,0.2
Australia,2022-09-25,10935289,10590,21870,21,22360000,26000000,420588.0,841.2,86.0,0.2
Australia,2022-10-02,10944586,9297,21889,19,22360000,26000000,420945.6,841.9,86.0,0.2
Australia,2022-10-09,10952717,8131,21905,16,22360000,26000000,421258.3,842.5,86.0,0.2
Australia,2022-10-16,10959799,7082,21919,14,22360000,26000000,421530.7,843.0,86.0,0.2
Australia,2022-10-23,10965943,6144,21931,12,22360000,26000000,421767.0,843.5,86.0,0.2
Australia,2022-10-30,10971252,5309,21942,11,22360000,26000000,421971.2,843.9,86.0,0.2
Australia,2022-11-06,10975822,4570,21951,9,22360000,26000000,422147.0,844.3,86.0,0.2
Australia,2022-11-13,10979739,3917,21959,8,22360000,26000000,422297.7,844.6,86.0,0.2
Australia,2022-11-20,10983083,3344,21966,7,22360000,26000000,422426.3,844.8,86.0,0.2
Australia,2022-11-27,10985928,2845,21971,5,22360000,26000000,422535.7,845.0,86.0,0.2
Australia,2022-12-04,10988337,2409,21976,5,22360000,26000000,422628.3,845.2,86.0,0.2
Australia,2022-12-11,10990369,2032,21980,4,22360000,26000000,422706.5,845.4,86.0,0.2
Australia,2022-12-18,10992077,1708,21984,4,22360000,26000000,422772.2,845.5,86.0,0.2
Australia,2022-12-25,10993506,1429,21987,3,22360000,26000000,422827.2,845.7,86.0,0.2
Australia,2023-01-01,10994698,1192,21989,2,22360000,26000000,422873.0,845.7,86.0,0.2
Australia,2023-01-08,10995687,989,21991,2,22360000,26000000,422911.0,845.8,86.0,0.2
Australia,2023-01-15,10996505,818,21993,2,22360000,26000000,422942.5,845.9,86.0,0.2
Australia,2023-01-22,10997179,674,21994,1,22360000,26000000,422968.4,845.9,86.0,0.2
Australia,2023-01-29,10997732,553,21995,1,22360000,26000000,422989.7,846.0,86.0,0.2
Australia,2023-02-05,10998183,451,21996,1,22360000,26000000,423007.0,846.0,86.0,0.2
Australia,2023-02-12,10998551,368,21997,1,22360000,26000000,423021.2,846.0,86.0,0.2
Australia,2023-02-19,10998849,298,21997,0,22360000,26000000,423032.7,846.0,86.0,0.2
Australia,2023-02-26,10999089,240,21998,1,22360000,26000000,423041.9,846.1,86.0,0.2
Australia,2023-03-05,10999283,194,21998,0,22360000,26000000,423049.3,846.1,86.0,0.2
Australia,2023-03-12,10999438,155,21998,0,22360000,26000000,423055.3,846.1,86.0,0.2
Australia,2023-03-19,10999561,123,21999,1,22360000,26000000,423060.0,846.1,86.0,0.2
Australia,2023-03-26,10999660,99,21999,0,22360000,26000000,423063.8,846.1,86.0,0.2
